,state,county,tract,rfgrp,prednum,prednum_moe,predrt,predrt_moe,stname,STABREV,ctname,popuni
130227,34,17,14800,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",6511
130228,34,17,14800,1-2RF,3412,751.7,52.4,11.55,New Jersey,NJ,"Hudson County, NJ",6511
130229,34,17,14800,3PLRF,3099,751.7,47.6,11.55,New Jersey,NJ,"Hudson County, NJ",6511
130230,34,17,14900,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",3423
130231,34,17,14900,1-2RF,2182,440.2,63.75,12.86,New Jersey,NJ,"Hudson County, NJ",3423
130232,34,17,14900,3PLRF,1241,440.2,36.25,12.86,New Jersey,NJ,"Hudson County, NJ",3423
130233,34,17,15001,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",2345
130234,34,17,15001,1-2RF,1591,289.7,67.85,12.35,New Jersey,NJ,"Hudson County, NJ",2345
130235,34,17,15001,3PLRF,754,289.7,32.15,12.35,New Jersey,NJ,"Hudson County, NJ",2345
130236,34,17,15002,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",6378
130237,34,17,15002,1-2RF,3190,794.3,50.02,12.45,New Jersey,NJ,"Hudson County, NJ",6378
130238,34,17,15002,3PLRF,3188,794.3,49.98,12.45,New Jersey,NJ,"Hudson County, NJ",6378
130239,34,17,15100,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",3217
130240,34,17,15100,1-2RF,1925,426.1,59.84,13.25,New Jersey,NJ,"Hudson County, NJ",3217
130241,34,17,15100,3PLRF,1292,426.1,40.16,13.25,New Jersey,NJ,"Hudson County, NJ",3217
130242,34,17,15201,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",3004
130243,34,17,15201,1-2RF,1979,354.6,65.88,11.8,New Jersey,NJ,"Hudson County, NJ",3004
130244,34,17,15201,3PLRF,1025,354.6,34.12,11.8,New Jersey,NJ,"Hudson County, NJ",3004
130245,34,17,15202,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",6454
130246,34,17,15202,1-2RF,4113,791.0,63.73,12.26,New Jersey,NJ,"Hudson County, NJ",6454
130247,34,17,15202,3PLRF,2341,791.0,36.27,12.26,New Jersey,NJ,"Hudson County, NJ",6454
130248,34,17,15300,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",4767
130249,34,17,15300,1-2RF,2639,620.1,55.36,13.01,New Jersey,NJ,"Hudson County, NJ",4767
130250,34,17,15300,3PLRF,2128,620.1,44.64,13.01,New Jersey,NJ,"Hudson County, NJ",4767
130251,34,17,15500,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",5102
130252,34,17,15500,1-2RF,3595,623.3,70.46,12.22,New Jersey,NJ,"Hudson County, NJ",5102
130253,34,17,15500,3PLRF,1507,623.3,29.54,12.22,New Jersey,NJ,"Hudson County, NJ",5102
130254,34,17,15600,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",4255
130255,34,17,15600,1-2RF,1983,542.4,46.6,12.75,New Jersey,NJ,"Hudson County, NJ",4255
130256,34,17,15600,3PLRF,2272,542.4,53.4,12.75,New Jersey,NJ,"Hudson County, NJ",4255
130257,34,17,15700,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",4159
130258,34,17,15700,1-2RF,2717,553.8,65.33,13.32,New Jersey,NJ,"Hudson County, NJ",4159
130259,34,17,15700,3PLRF,1442,553.8,34.67,13.32,New Jersey,NJ,"Hudson County, NJ",4159
130260,34,17,15801,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",3203
130261,34,17,15801,1-2RF,2660,308.8,83.05,9.64,New Jersey,NJ,"Hudson County, NJ",3203
130262,34,17,15801,3PLRF,543,308.8,16.95,9.64,New Jersey,NJ,"Hudson County, NJ",3203
130263,34,17,15802,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",6573
130264,34,17,15802,1-2RF,3515,825.8,53.48,12.56,New Jersey,NJ,"Hudson County, NJ",6573
130265,34,17,15802,3PLRF,3058,825.8,46.52,12.56,New Jersey,NJ,"Hudson County, NJ",6573
130266,34,17,15900,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",6046
130267,34,17,15900,1-2RF,4086,705.3,67.58,11.67,New Jersey,NJ,"Hudson County, NJ",6046
130268,34,17,15900,3PLRF,1960,705.3,32.42,11.67,New Jersey,NJ,"Hudson County, NJ",6046
130269,34,17,16000,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",3544
130270,34,17,16000,1-2RF,2182,436.3,61.57,12.31,New Jersey,NJ,"Hudson County, NJ",3544
130271,34,17,16000,3PLRF,1362,436.3,38.43,12.31,New Jersey,NJ,"Hudson County, NJ",3544
130272,34,17,16100,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",3818
130273,34,17,16100,1-2RF,1994,480.5,52.23,12.59,New Jersey,NJ,"Hudson County, NJ",3818
130274,34,17,16100,3PLRF,1824,480.5,47.77,12.59,New Jersey,NJ,"Hudson County, NJ",3818
130275,34,17,16200,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",5260
130276,34,17,16200,1-2RF,2281,646.2,43.37,12.29,New Jersey,NJ,"Hudson County, NJ",5260
130277,34,17,16200,3PLRF,2979,646.2,56.63,12.29,New Jersey,NJ,"Hudson County, NJ",5260
130278,34,17,16300,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",4878
130279,34,17,16300,1-2RF,3058,570.6,62.69,11.7,New Jersey,NJ,"Hudson County, NJ",4878
130280,34,17,16300,3PLRF,1820,570.6,37.31,11.7,New Jersey,NJ,"Hudson County, NJ",4878
130281,34,17,16400,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",4132
130282,34,17,16400,1-2RF,2819,474.9,68.22,11.49,New Jersey,NJ,"Hudson County, NJ",4132
130283,34,17,16400,3PLRF,1313,474.9,31.78,11.49,New Jersey,NJ,"Hudson County, NJ",4132
130284,34,17,16500,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",4458
130285,34,17,16500,1-2RF,3368,531.6,75.55,11.92,New Jersey,NJ,"Hudson County, NJ",4458
130286,34,17,16500,3PLRF,1090,531.6,24.45,11.92,New Jersey,NJ,"Hudson County, NJ",4458
130287,34,17,16600,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",4035
130288,34,17,16600,1-2RF,2019,505.6,50.04,12.53,New Jersey,NJ,"Hudson County, NJ",4035
130289,34,17,16600,3PLRF,2016,505.6,49.96,12.53,New Jersey,NJ,"Hudson County, NJ",4035
130290,34,17,16700,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",1655
130291,34,17,16700,1-2RF,841,211.9,50.82,12.8,New Jersey,NJ,"Hudson County, NJ",1655
130292,34,17,16700,3PLRF,814,211.9,49.18,12.8,New Jersey,NJ,"Hudson County, NJ",1655
130293,34,17,16800,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",3578
130294,34,17,16800,1-2RF,2369,466.6,66.21,13.04,New Jersey,NJ,"Hudson County, NJ",3578
130295,34,17,16800,3PLRF,1209,466.6,33.79,13.04,New Jersey,NJ,"Hudson County, NJ",3578
130296,34,17,16900,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",3727
130297,34,17,16900,1-2RF,2393,486.6,64.21,13.06,New Jersey,NJ,"Hudson County, NJ",3727
130298,34,17,16900,3PLRF,1334,486.6,35.79,13.06,New Jersey,NJ,"Hudson County, NJ",3727
130299,34,17,17000,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",5022
130300,34,17,17000,1-2RF,3257,599.8,64.85,11.94,New Jersey,NJ,"Hudson County, NJ",5022
130301,34,17,17000,3PLRF,1765,599.8,35.15,11.94,New Jersey,NJ,"Hudson County, NJ",5022
130302,34,17,17100,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",5500
130303,34,17,17100,1-2RF,2707,618.4,49.22,11.24,New Jersey,NJ,"Hudson County, NJ",5500
130304,34,17,17100,3PLRF,2793,618.4,50.78,11.24,New Jersey,NJ,"Hudson County, NJ",5500
130305,34,17,17200,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",3425
130306,34,17,17200,1-2RF,1903,412.1,55.56,12.03,New Jersey,NJ,"Hudson County, NJ",3425
130307,34,17,17200,3PLRF,1522,412.1,44.44,12.03,New Jersey,NJ,"Hudson County, NJ",3425
130308,34,17,17300,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",2526
130309,34,17,17300,1-2RF,1564,321.0,61.92,12.71,New Jersey,NJ,"Hudson County, NJ",2526
130310,34,17,17300,3PLRF,962,321.0,38.08,12.71,New Jersey,NJ,"Hudson County, NJ",2526
130311,34,17,17400,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",2871
130312,34,17,17400,1-2RF,1594,379.0,55.52,13.2,New Jersey,NJ,"Hudson County, NJ",2871
130313,34,17,17400,3PLRF,1277,379.0,44.48,13.2,New Jersey,NJ,"Hudson County, NJ",2871
130314,34,17,17500,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",4369
130315,34,17,17500,1-2RF,2710,474.4,62.03,10.86,New Jersey,NJ,"Hudson County, NJ",4369
130316,34,17,17500,3PLRF,1659,474.4,37.97,10.86,New Jersey,NJ,"Hudson County, NJ",4369
130317,34,17,17600,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",3324
130318,34,17,17600,1-2RF,2352,430.3,70.76,12.95,New Jersey,NJ,"Hudson County, NJ",3324
130319,34,17,17600,3PLRF,972,430.3,29.24,12.95,New Jersey,NJ,"Hudson County, NJ",3324
130320,34,17,17700,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",2116
130321,34,17,17700,1-2RF,1127,264.8,53.26,12.51,New Jersey,NJ,"Hudson County, NJ",2116
130322,34,17,17700,3PLRF,989,264.8,46.74,12.51,New Jersey,NJ,"Hudson County, NJ",2116
130323,34,17,17800,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",6843
130324,34,17,17800,1-2RF,4817,817.8,70.39,11.95,New Jersey,NJ,"Hudson County, NJ",6843
130325,34,17,17800,3PLRF,2026,817.8,29.61,11.95,New Jersey,NJ,"Hudson County, NJ",6843
130326,34,17,17900,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",1638
130327,34,17,17900,1-2RF,1385,159.1,84.55,9.71,New Jersey,NJ,"Hudson County, NJ",1638
130328,34,17,17900,3PLRF,253,159.1,15.45,9.71,New Jersey,NJ,"Hudson County, NJ",1638
130329,34,17,18000,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",4217
130330,34,17,18000,1-2RF,3052,523.5,72.37,12.41,New Jersey,NJ,"Hudson County, NJ",4217
130331,34,17,18000,3PLRF,1165,523.5,27.63,12.41,New Jersey,NJ,"Hudson County, NJ",4217
130332,34,17,18100,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",3009
130333,34,17,18100,1-2RF,2304,344.1,76.57,11.44,New Jersey,NJ,"Hudson County, NJ",3009
130334,34,17,18100,3PLRF,705,344.1,23.43,11.44,New Jersey,NJ,"Hudson County, NJ",3009
130335,34,17,18200,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",4339
130336,34,17,18200,1-2RF,2966,515.0,68.36,11.87,New Jersey,NJ,"Hudson County, NJ",4339
130337,34,17,18200,3PLRF,1373,515.0,31.64,11.87,New Jersey,NJ,"Hudson County, NJ",4339
130338,34,17,18301,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",1848
130339,34,17,18301,1-2RF,1658,171.9,89.72,9.3,New Jersey,NJ,"Hudson County, NJ",1848
130340,34,17,18301,3PLRF,190,171.9,10.28,9.3,New Jersey,NJ,"Hudson County, NJ",1848
130341,34,17,18302,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",3164
130342,34,17,18302,1-2RF,2731,285.0,86.31,9.01,New Jersey,NJ,"Hudson County, NJ",3164
130343,34,17,18302,3PLRF,433,285.0,13.69,9.01,New Jersey,NJ,"Hudson County, NJ",3164
130344,34,17,18400,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",5103
130345,34,17,18400,1-2RF,4353,522.5,85.3,10.24,New Jersey,NJ,"Hudson County, NJ",5103
130346,34,17,18400,3PLRF,750,522.5,14.7,10.24,New Jersey,NJ,"Hudson County, NJ",5103
130347,34,17,18500,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",6278
130348,34,17,18500,1-2RF,5130,560.3,81.71,8.92,New Jersey,NJ,"Hudson County, NJ",6278
130349,34,17,18500,3PLRF,1148,560.3,18.29,8.92,New Jersey,NJ,"Hudson County, NJ",6278
130350,34,17,18600,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",2412
130351,34,17,18600,1-2RF,2048,236.0,84.91,9.78,New Jersey,NJ,"Hudson County, NJ",2412
130352,34,17,18600,3PLRF,364,236.0,15.09,9.78,New Jersey,NJ,"Hudson County, NJ",2412
130353,34,17,18701,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",1566
130354,34,17,18701,1-2RF,1247,158.8,79.63,10.14,New Jersey,NJ,"Hudson County, NJ",1566
130355,34,17,18701,3PLRF,319,158.8,20.37,10.14,New Jersey,NJ,"Hudson County, NJ",1566
130356,34,17,18702,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",4377
130357,34,17,18702,1-2RF,3532,455.4,80.69,10.4,New Jersey,NJ,"Hudson County, NJ",4377
130358,34,17,18702,3PLRF,845,455.4,19.31,10.4,New Jersey,NJ,"Hudson County, NJ",4377
130359,34,17,18800,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",3308
130360,34,17,18800,1-2RF,2862,307.1,86.52,9.28,New Jersey,NJ,"Hudson County, NJ",3308
130361,34,17,18800,3PLRF,446,307.1,13.48,9.28,New Jersey,NJ,"Hudson County, NJ",3308
130362,34,17,18900,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",3635
130363,34,17,18900,1-2RF,2734,357.3,75.21,9.83,New Jersey,NJ,"Hudson County, NJ",3635
130364,34,17,18900,3PLRF,901,357.3,24.79,9.83,New Jersey,NJ,"Hudson County, NJ",3635
130365,34,17,19000,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",4757
130366,34,17,19000,1-2RF,2681,590.7,56.36,12.42,New Jersey,NJ,"Hudson County, NJ",4757
130367,34,17,19000,3PLRF,2076,590.7,43.64,12.42,New Jersey,NJ,"Hudson County, NJ",4757
130368,34,17,19100,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",3570
130369,34,17,19100,1-2RF,2940,435.6,82.35,12.2,New Jersey,NJ,"Hudson County, NJ",3570
130370,34,17,19100,3PLRF,630,435.6,17.65,12.2,New Jersey,NJ,"Hudson County, NJ",3570
130371,34,17,19200,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",4081
130372,34,17,19200,1-2RF,3441,375.3,84.32,9.2,New Jersey,NJ,"Hudson County, NJ",4081
130373,34,17,19200,3PLRF,640,375.3,15.68,9.2,New Jersey,NJ,"Hudson County, NJ",4081
130374,34,17,19300,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",2916
130375,34,17,19300,1-2RF,2330,324.4,79.9,11.12,New Jersey,NJ,"Hudson County, NJ",2916
130376,34,17,19300,3PLRF,586,324.4,20.1,11.12,New Jersey,NJ,"Hudson County, NJ",2916
130377,34,17,19400,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",2903
130378,34,17,19400,1-2RF,2228,308.9,76.75,10.64,New Jersey,NJ,"Hudson County, NJ",2903
130379,34,17,19400,3PLRF,675,308.9,23.25,10.64,New Jersey,NJ,"Hudson County, NJ",2903
130380,34,17,19800,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",5966
130381,34,17,19800,1-2RF,4689,608.4,78.6,10.2,New Jersey,NJ,"Hudson County, NJ",5966
130382,34,17,19800,3PLRF,1277,608.4,21.4,10.2,New Jersey,NJ,"Hudson County, NJ",5966
130383,34,17,19900,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",5078
130384,34,17,19900,1-2RF,3363,621.7,66.23,12.24,New Jersey,NJ,"Hudson County, NJ",5078
130385,34,17,19900,3PLRF,1715,621.7,33.77,12.24,New Jersey,NJ,"Hudson County, NJ",5078
130386,34,17,20000,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",5106
130387,34,17,20000,1-2RF,3172,551.7,62.12,10.8,New Jersey,NJ,"Hudson County, NJ",5106
130388,34,17,20000,3PLRF,1934,551.7,37.88,10.8,New Jersey,NJ,"Hudson County, NJ",5106
130389,34,17,20100,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",767
130390,34,17,20100,1-2RF,637,81.0,83.05,10.56,New Jersey,NJ,"Hudson County, NJ",767
130391,34,17,20100,3PLRF,130,81.0,16.95,10.56,New Jersey,NJ,"Hudson County, NJ",767
130392,34,17,32400,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Hudson County, NJ",6935
130393,34,17,32400,1-2RF,4742,878.7,68.38,12.67,New Jersey,NJ,"Hudson County, NJ",6935
130394,34,17,32400,3PLRF,2193,878.7,31.62,12.67,New Jersey,NJ,"Hudson County, NJ",6935
130395,34,17,980100,0RF,0,0.0,0.07,0.22,New Jersey,NJ,"Hudson County, NJ",0
130396,34,17,980100,1-2RF,0,0.0,66.74,7.88,New Jersey,NJ,"Hudson County, NJ",0
130397,34,17,980100,3PLRF,0,0.0,33.19,7.88,New Jersey,NJ,"Hudson County, NJ",0
130398,34,19,0,0RF,52700,7796.0,43.09,6.37,New Jersey,NJ,"Hunterdon County, NJ",122302
130399,34,19,0,1-2RF,49280,7861.1,40.29,6.43,New Jersey,NJ,"Hunterdon County, NJ",122302
130400,34,19,0,3PLRF,20322,6072.5,16.62,4.97,New Jersey,NJ,"Hunterdon County, NJ",122302
130401,34,19,10100,0RF,3091,579.0,52.93,9.91,New Jersey,NJ,"Hunterdon County, NJ",5840
130402,34,19,10100,1-2RF,1923,585.1,32.93,10.02,New Jersey,NJ,"Hunterdon County, NJ",5840
130403,34,19,10100,3PLRF,826,471.8,14.14,8.08,New Jersey,NJ,"Hunterdon County, NJ",5840
130404,34,19,10200,0RF,3266,595.6,46.1,8.41,New Jersey,NJ,"Hunterdon County, NJ",7085
130405,34,19,10200,1-2RF,2703,594.0,38.15,8.38,New Jersey,NJ,"Hunterdon County, NJ",7085
130406,34,19,10200,3PLRF,1116,449.2,15.75,6.34,New Jersey,NJ,"Hunterdon County, NJ",7085
130407,34,19,10300,0RF,1299,268.5,40.02,8.27,New Jersey,NJ,"Hunterdon County, NJ",3246
130408,34,19,10300,1-2RF,1406,268.0,43.31,8.26,New Jersey,NJ,"Hunterdon County, NJ",3246
130409,34,19,10300,3PLRF,541,217.9,16.67,6.71,New Jersey,NJ,"Hunterdon County, NJ",3246
130410,34,19,10400,0RF,2083,403.0,45.3,8.76,New Jersey,NJ,"Hunterdon County, NJ",4598
130411,34,19,10400,1-2RF,1970,400.8,42.84,8.72,New Jersey,NJ,"Hunterdon County, NJ",4598
130412,34,19,10400,3PLRF,545,281.0,11.85,6.11,New Jersey,NJ,"Hunterdon County, NJ",4598
130413,34,19,10500,0RF,2599,469.3,50.38,9.1,New Jersey,NJ,"Hunterdon County, NJ",5159
130414,34,19,10500,1-2RF,1778,470.7,34.46,9.12,New Jersey,NJ,"Hunterdon County, NJ",5159
130415,34,19,10500,3PLRF,782,374.6,15.16,7.26,New Jersey,NJ,"Hunterdon County, NJ",5159
130416,34,19,10600,0RF,2097,518.6,35.26,8.72,New Jersey,NJ,"Hunterdon County, NJ",5947
130417,34,19,10600,1-2RF,2612,518.8,43.92,8.72,New Jersey,NJ,"Hunterdon County, NJ",5947
130418,34,19,10600,3PLRF,1238,402.3,20.82,6.76,New Jersey,NJ,"Hunterdon County, NJ",5947
130419,34,19,10701,0RF,1773,398.9,39.74,8.94,New Jersey,NJ,"Hunterdon County, NJ",4461
130420,34,19,10701,1-2RF,1793,399.1,40.19,8.95,New Jersey,NJ,"Hunterdon County, NJ",4461
130421,34,19,10701,3PLRF,895,300.1,20.06,6.73,New Jersey,NJ,"Hunterdon County, NJ",4461
130422,34,19,10702,0RF,1577,273.4,50.56,8.77,New Jersey,NJ,"Hunterdon County, NJ",3119
130423,34,19,10702,1-2RF,988,274.4,31.68,8.8,New Jersey,NJ,"Hunterdon County, NJ",3119
130424,34,19,10702,3PLRF,554,218.7,17.76,7.01,New Jersey,NJ,"Hunterdon County, NJ",3119
130425,34,19,10801,0RF,1188,256.4,44.28,9.56,New Jersey,NJ,"Hunterdon County, NJ",2683
130426,34,19,10801,1-2RF,1126,256.1,41.97,9.55,New Jersey,NJ,"Hunterdon County, NJ",2683
130427,34,19,10801,3PLRF,369,187.2,13.75,6.98,New Jersey,NJ,"Hunterdon County, NJ",2683
130428,34,19,10802,0RF,492,124.0,35.63,8.98,New Jersey,NJ,"Hunterdon County, NJ",1381
130429,34,19,10802,1-2RF,700,124.1,50.69,8.99,New Jersey,NJ,"Hunterdon County, NJ",1381
130430,34,19,10802,3PLRF,189,92.8,13.69,6.72,New Jersey,NJ,"Hunterdon County, NJ",1381
130431,34,19,10900,0RF,1341,332.4,37.97,9.41,New Jersey,NJ,"Hunterdon County, NJ",3532
130432,34,19,10900,1-2RF,1613,330.5,45.67,9.36,New Jersey,NJ,"Hunterdon County, NJ",3532
130433,34,19,10900,3PLRF,578,223.4,16.36,6.33,New Jersey,NJ,"Hunterdon County, NJ",3532
130434,34,19,11001,0RF,2533,452.6,50.53,9.03,New Jersey,NJ,"Hunterdon County, NJ",5013
130435,34,19,11001,1-2RF,1868,450.7,37.26,8.99,New Jersey,NJ,"Hunterdon County, NJ",5013
130436,34,19,11001,3PLRF,612,320.7,12.21,6.4,New Jersey,NJ,"Hunterdon County, NJ",5013
130437,34,19,11002,0RF,3245,642.6,46.64,9.24,New Jersey,NJ,"Hunterdon County, NJ",6957
130438,34,19,11002,1-2RF,2655,642.7,38.16,9.24,New Jersey,NJ,"Hunterdon County, NJ",6957
130439,34,19,11002,3PLRF,1057,493.2,15.19,7.09,New Jersey,NJ,"Hunterdon County, NJ",6957
130440,34,19,11100,0RF,2289,515.8,42.05,9.47,New Jersey,NJ,"Hunterdon County, NJ",5444
130441,34,19,11100,1-2RF,1991,521.7,36.57,9.58,New Jersey,NJ,"Hunterdon County, NJ",5444
130442,34,19,11100,3PLRF,1164,417.4,21.38,7.67,New Jersey,NJ,"Hunterdon County, NJ",5444
130443,34,19,11201,0RF,2536,646.8,36.76,9.38,New Jersey,NJ,"Hunterdon County, NJ",6898
130444,34,19,11201,1-2RF,3385,645.3,49.07,9.35,New Jersey,NJ,"Hunterdon County, NJ",6898
130445,34,19,11201,3PLRF,977,477.2,14.16,6.92,New Jersey,NJ,"Hunterdon County, NJ",6898
130446,34,19,11202,0RF,1478,340.6,43.48,10.02,New Jersey,NJ,"Hunterdon County, NJ",3399
130447,34,19,11202,1-2RF,1344,340.8,39.54,10.03,New Jersey,NJ,"Hunterdon County, NJ",3399
130448,34,19,11202,3PLRF,577,258.5,16.98,7.61,New Jersey,NJ,"Hunterdon County, NJ",3399
130449,34,19,11301,0RF,3144,623.2,47.36,9.39,New Jersey,NJ,"Hunterdon County, NJ",6639
130450,34,19,11301,1-2RF,2361,625.9,35.56,9.43,New Jersey,NJ,"Hunterdon County, NJ",6639
130451,34,19,11301,3PLRF,1134,519.5,17.08,7.82,New Jersey,NJ,"Hunterdon County, NJ",6639
130452,34,19,11302,0RF,2904,676.1,40.74,9.49,New Jersey,NJ,"Hunterdon County, NJ",7128
130453,34,19,11302,1-2RF,3209,676.0,45.02,9.48,New Jersey,NJ,"Hunterdon County, NJ",7128
130454,34,19,11302,3PLRF,1015,492.5,14.24,6.91,New Jersey,NJ,"Hunterdon County, NJ",7128
130455,34,19,11303,0RF,1958,484.3,41.52,10.27,New Jersey,NJ,"Hunterdon County, NJ",4716
130456,34,19,11303,1-2RF,1918,484.0,40.67,10.26,New Jersey,NJ,"Hunterdon County, NJ",4716
130457,34,19,11303,3PLRF,840,352.3,17.81,7.47,New Jersey,NJ,"Hunterdon County, NJ",4716
130458,34,19,11304,0RF,1689,335.9,48.86,9.72,New Jersey,NJ,"Hunterdon County, NJ",3457
130459,34,19,11304,1-2RF,1350,333.9,39.05,9.66,New Jersey,NJ,"Hunterdon County, NJ",3457
130460,34,19,11304,3PLRF,418,235.6,12.09,6.82,New Jersey,NJ,"Hunterdon County, NJ",3457
130461,34,19,11400,0RF,1600,515.5,33.46,10.78,New Jersey,NJ,"Hunterdon County, NJ",4782
130462,34,19,11400,1-2RF,2034,561.4,42.53,11.74,New Jersey,NJ,"Hunterdon County, NJ",4782
130463,34,19,11400,3PLRF,1148,466.6,24.01,9.76,New Jersey,NJ,"Hunterdon County, NJ",4782
130464,34,19,11500,0RF,2564,447.9,50.83,8.88,New Jersey,NJ,"Hunterdon County, NJ",5044
130465,34,19,11500,1-2RF,1742,447.3,34.54,8.87,New Jersey,NJ,"Hunterdon County, NJ",5044
130466,34,19,11500,3PLRF,738,337.1,14.63,6.68,New Jersey,NJ,"Hunterdon County, NJ",5044
130467,34,19,11600,0RF,1951,466.1,38.69,9.24,New Jersey,NJ,"Hunterdon County, NJ",5042
130468,34,19,11600,1-2RF,1843,470.3,36.55,9.33,New Jersey,NJ,"Hunterdon County, NJ",5042
130469,34,19,11600,3PLRF,1248,375.6,24.75,7.45,New Jersey,NJ,"Hunterdon County, NJ",5042
130470,34,19,11700,0RF,1650,374.8,42.44,9.64,New Jersey,NJ,"Hunterdon County, NJ",3888
130471,34,19,11700,1-2RF,1520,376.3,39.09,9.68,New Jersey,NJ,"Hunterdon County, NJ",3888
130472,34,19,11700,3PLRF,718,290.9,18.47,7.48,New Jersey,NJ,"Hunterdon County, NJ",3888
130473,34,19,11800,0RF,1130,250.1,40.99,9.07,New Jersey,NJ,"Hunterdon County, NJ",2757
130474,34,19,11800,1-2RF,1200,251.4,43.53,9.12,New Jersey,NJ,"Hunterdon County, NJ",2757
130475,34,19,11800,3PLRF,427,199.0,15.49,7.22,New Jersey,NJ,"Hunterdon County, NJ",2757
130476,34,19,11900,0RF,1223,434.0,29.92,10.62,New Jersey,NJ,"Hunterdon County, NJ",4087
130477,34,19,11900,1-2RF,2248,467.1,55.0,11.43,New Jersey,NJ,"Hunterdon County, NJ",4087
130478,34,19,11900,3PLRF,616,405.3,15.07,9.92,New Jersey,NJ,"Hunterdon County, NJ",4087
130479,34,21,0,0RF,78450,19018.6,22.18,5.38,New Jersey,NJ,"Mercer County, NJ",353683
130480,34,21,0,1-2RF,179799,27052.0,50.84,7.65,New Jersey,NJ,"Mercer County, NJ",353683
130481,34,21,0,3PLRF,95434,24346.1,26.98,6.88,New Jersey,NJ,"Mercer County, NJ",353683
